"Махи ногой, лёжа на боку",https://tvoytrener.com/www/yprajnenia/otvedenie_nogi_lega.html
Отведение ноги с резиной,https://tvoytrener.com/www/yprajnenia/rezina_otvedenie.html
Отведение ноги на четвереньках,https://tvoytrener.com/www/yprajnenia/otvedenie_na_polu.html
Отведение ноги на четвереньках с резиной,https://tvoytrener.com/www/yprajnenia/otvedenie_na_polu_rezina.html
Отведение ноги в кроссовере,https://tvoytrener.com/www/yprajnenia/otvedenie_nogi_v_trenajere.html
Разгибание бедра на четвереньках,https://tvoytrener.com/www/yprajnenia/razgibanie_bedra.html
Разгибание бедра в кроссовере,https://tvoytrener.com/www/yprajnenia/razgibanie_bedra_trenajer.html
Разгибание бедра в тренажёре,https://tvoytrener.com/www/yprajnenia/razgibanie_bedra_trenajer2.html
Разгиб. бедра в кроссов. на четвереньках,https://tvoytrener.com/www/yprajnenia/razgibanie_bedra2.html
Разгибание бедра стоя с резиной,https://tvoytrener.com/www/yprajnenia/rezina_razgibanie_bedra.html
Разгибание бедра с резиной на полу,https://tvoytrener.com/www/yprajnenia/rezina_bedro.html
Разведение ног в тренажёре,https://tvoytrener.com/www/yprajnenia/razvedenie_nog.html
