Наклоны в бок с гантелью,https://tvoytrener.com/www/yprajnenia/nakloni_v_bok_ganteli.html
Вращение корпуса стоя/сидя,https://tvoytrener.com/www/yprajnenia/vrachenie_stoia.html
Боковые наклоны через «козла»,https://tvoytrener.com/www/yprajnenia/bokovie_nakloni.html
Вращения в тренажёре,https://tvoytrener.com/www/yprajnenia/vrachenia_v_trenajere.html
Скручивания лёжа на боку,https://tvoytrener.com/www/yprajnenia/bokovie_skruchivania.html
Боковая планка,https://tvoytrener.com/www/yprajnenia/bokovaia_planka.html
Наклоны в бок с резиной стоя,https://tvoytrener.com/www/yprajnenia/rezina_nakloni.html
Вращение корпуса с резиной стоя,https://tvoytrener.com/www/yprajnenia/rezina_vrachenie.html
